Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Execution Time Experiments to&#xa0;Solve Capacitated Vehicle Routing Problem,Computational Science and Its Applications – ICCSA 2023 Workshops,,,,10.1007/978-3-031-37126-4_19,Adriano S. SilvaJosé LimaAna I. PereiraAdrián M. T. SilvaHelder T. Gomes,2023,https://link.springer.com/chapter/10.1007/978-3-031-37126-4_19,Conference paper
A Tabu-Based Multi-objective Particle Swarm Optimization for Irregular Flight Recovery Problem,Machine Learning for Cyber Security,,,,10.1007/978-3-031-20102-8_10,Tianwei ZhouYichen LaiXiaojie HuangXumin ChenHuifen Zhong,2023,https://link.springer.com/chapter/10.1007/978-3-031-20102-8_10,Conference paper
A Path Planning and&#xa0;Obstacle Avoidance Method for&#xa0;USV Based on&#xa0;Dynamic-Target APF Algorithm in&#xa0;Edge,Algorithms and Architectures for Parallel Processing,,,,10.1007/978-981-97-0798-0_2,Di WangHaiming ChenCangchen Wu,2024,https://link.springer.com/chapter/10.1007/978-981-97-0798-0_2,Conference paper
Email Spam Detection Using Multi-head CNN-BiGRU Network,Advanced Network Technologies and Intelligent Computing,,,,10.1007/978-3-031-28180-8_3,Ayush GuptaJitendra PatilSomesh SoniAlpana Rajan,2023,https://link.springer.com/chapter/10.1007/978-3-031-28180-8_3,Conference paper
Tracing Quantum State Distinguishers via Backtracking,Advances in Cryptology – CRYPTO 2023,,,,10.1007/978-3-031-38554-4_1,Mark Zhandry,2023,https://link.springer.com/chapter/10.1007/978-3-031-38554-4_1,Conference paper
Application of a Novel Deep Learning Model to Recognize and Predict Kidney Disease in the Context of Image Processing,Advanced Communication and Intelligent Systems,,,,10.1007/978-3-031-25088-0_41,S. SreejiB. SathiyaprasadR. AshaG. KavithaK. Babu,2023,https://link.springer.com/chapter/10.1007/978-3-031-25088-0_41,Conference paper
QCB is Blindly Unforgeable,"Codes, Cryptology and Information Security",,,,10.1007/978-3-031-33017-9_6,Jannis LeutherStefan Lucks,2023,https://link.springer.com/chapter/10.1007/978-3-031-33017-9_6,Conference paper
Lung Lesion Images Classification Based on Deep Learning Model and Adaboost Techniques,Context-Aware Systems and Applications,,,,10.1007/978-3-031-28816-6_8,Nguyen Thanh BinhVuong Bao Thy,2023,https://link.springer.com/chapter/10.1007/978-3-031-28816-6_8,Conference paper
Discrete Denoising Diffusion Approach to&#xa0;Integer Factorization,Artificial Neural Networks and Machine Learning – ICANN 2023,,,,10.1007/978-3-031-44207-0_11,Kārlis FreivaldsEmīls OzoliņšGuntis Bārzdiņš,2023,https://link.springer.com/chapter/10.1007/978-3-031-44207-0_11,Conference paper
On the&#xa0;Quantum Security of HAWK,Post-Quantum Cryptography,,,,10.1007/978-3-031-40003-2_15,Serge FehrYu-Hsuan Huang,2023,https://link.springer.com/chapter/10.1007/978-3-031-40003-2_15,Conference paper
Forward Secure Lattice-Based Ring Signature Scheme in&#xa0;the&#xa0;Standard Model,Information and Communications Security,,,,10.1007/978-981-99-7356-9_9,Xiaoling YuYuntao Wang,2023,https://link.springer.com/chapter/10.1007/978-981-99-7356-9_9,Conference paper
A Hybrid Tourism Recommendation System Based on Multi-objective Evolutionary Algorithm and Re-ranking,Advanced Intelligent Computing Technology and Applications,,,,10.1007/978-981-99-4761-4_31,Ruifen CaoZijue LiPijing WeiYe TianChunhou Zheng,2023,https://link.springer.com/chapter/10.1007/978-981-99-4761-4_31,Conference paper
Comparative Analysis of Book Recommendation System Based on User Reviews Using Hybrid Methods,Deep Sciences for Computing and Communications,,,,10.1007/978-3-031-27622-4_1,Mounika AddankiSaraswathi Selvarajan,2023,https://link.springer.com/chapter/10.1007/978-3-031-27622-4_1,Conference paper
"Characterizing and&#xa0;Optimizing Differentially-Private Techniques for&#xa0;High-Utility, Privacy-Preserving Internet-of-Vehicles","HCI in Mobility, Transport, and Automotive Systems",,,,10.1007/978-3-031-35678-0_3,Yicun DuanJunyu LiuXiaoxing MingWangkai JinZilin SongXiangjun Peng,2023,https://link.springer.com/chapter/10.1007/978-3-031-35678-0_3,Conference paper
Transfer Learning Based Long Short-Term Memory Network for&#xa0;Financial Time Series Forecasting,Neural Information Processing,,,,10.1007/978-981-99-1645-0_1,Ruibin LinDabin ZhangLiwen LingJunjie HuangGuotao Cai,2023,https://link.springer.com/chapter/10.1007/978-981-99-1645-0_1,Conference paper
Publicly-Verifiable Deletion via&#xa0;Target-Collapsing Functions,Advances in Cryptology – CRYPTO 2023,,,,10.1007/978-3-031-38554-4_4,James BartusekDakshita KhuranaAlexander Poremba,2023,https://link.springer.com/chapter/10.1007/978-3-031-38554-4_4,Conference paper
"Post-Quantum Public-Key Authenticated Searchable Encryption with&#xa0;Forward Security: General Construction, and&#xa0;Applications",Information Security and Cryptology,,,,10.1007/978-981-97-0942-7_14,Shiyuan XuYibo CaoXue ChenYanmin ZhaoSiu-Ming Yiu,2024,https://link.springer.com/chapter/10.1007/978-981-97-0942-7_14,Conference paper
On the Active Security of the PEARL-SCALLOP Group Action,Post-Quantum Cryptography,,,,10.1007/978-3-032-22698-3_3,Tako Boris FouotsaMarc HoubenGioella LorenzonRyan RuegerParsa Tasbihgou,2026,https://link.springer.com/chapter/10.1007/978-3-032-22698-3_3,Conference paper
"How to&#xa0;Verify that&#xa0;a&#xa0;Small Device is Quantum, Unconditionally",Theory of Cryptography,,,,10.1007/978-3-032-12296-4_13,Giulio MalavoltaTamer Mour,2026,https://link.springer.com/chapter/10.1007/978-3-032-12296-4_13,Conference paper
A Lower Bound on&#xa0;the&#xa0;Length of&#xa0;Signatures Based on&#xa0;Group Actions and&#xa0;Generic Isogenies,Advances in Cryptology – EUROCRYPT 2023,,,,10.1007/978-3-031-30589-4_18,Dan BonehJiaxin GuanMark Zhandry,2023,https://link.springer.com/chapter/10.1007/978-3-031-30589-4_18,Conference paper
Algorithms for&#xa0;Matrix Code and&#xa0;Alternating Trilinear Form Equivalences via&#xa0;New Isomorphism Invariants,Advances in Cryptology – EUROCRYPT 2024,,,,10.1007/978-3-031-58734-4_6,Anand Kumar NarayananYouming QiaoGang Tang,2024,https://link.springer.com/chapter/10.1007/978-3-031-58734-4_6,Conference paper
Forest Image Classification Based on Deep Learning and XGBoost Algorithm,Computational Science – ICCS 2023,,,,10.1007/978-3-031-36027-5_16,Clopas KwendaMandlenkosi Victor GwetuJean Vincent Fonou-Dombeu,2023,https://link.springer.com/chapter/10.1007/978-3-031-36027-5_16,Conference paper
A Novel Methodology for&#xa0;High Resolution Sea Ice Motion Estimation,"Pattern Recognition, Computer Vision, and Image Processing. ICPR 2022 International Workshops and Challenges",,,,10.1007/978-3-031-37731-0_24,Kelsey KaplanChandra Kambhamettu,2023,https://link.springer.com/chapter/10.1007/978-3-031-37731-0_24,Conference paper
Ideal-SVP is Hard for&#xa0;Small-Norm Uniform Prime Ideals,Theory of Cryptography,,,,10.1007/978-3-031-48624-1_3,Joël FelderhoffAlice Pellet-MaryDamien StehléBenjamin Wesolowski,2023,https://link.springer.com/chapter/10.1007/978-3-031-48624-1_3,Conference paper
A Lattice-Based Multisignature Scheme for Blockchain-Enabled Systems,Emerging Networking Architecture and Technologies,,,,10.1007/978-981-19-9697-9_27,Xiao LiangXiaohui WangQianyi ZhangShuai YuanZhitao Guan,2023,https://link.springer.com/chapter/10.1007/978-981-19-9697-9_27,Conference paper
Using Grasshopper Optimization in&#xa0;Big Data,Big Data Technologies and Applications,,,,10.1007/978-3-031-33614-0_9,Asmaa G. KhalfKareem Kamal A. Ghany,2023,https://link.springer.com/chapter/10.1007/978-3-031-33614-0_9,Conference paper
A Data-Driven Study of&#xa0;Prediction Methods for&#xa0;Coronary Heart Disease,Service Science,,,,10.1007/978-981-99-4402-6_32,Xu HeXindi FanWanxi ZhengZiming TiChunshan LiHua ZhangXuequan Zhou,2023,https://link.springer.com/chapter/10.1007/978-981-99-4402-6_32,Conference paper
MSPP-IQA: Adaptive Blind Image Quality Assessment Based on&#xa0;Multi-level Spatial Pyramid Pooling,Digital Multimedia Communications,,,,10.1007/978-981-99-0856-1_17,Fangfang LuYingjie LianFeng QinGuangtao ZhaiXiongkuo MinWei SunJianye Zhang,2023,https://link.springer.com/chapter/10.1007/978-981-99-0856-1_17,Conference paper
RoFL: A Robust Federated Learning Scheme Against Malicious Attacks,Web and Big Data,,,,10.1007/978-3-031-25201-3_21,Ming WeiXiaofan LiuWei Ren,2023,https://link.springer.com/chapter/10.1007/978-3-031-25201-3_21,Conference paper
FedTD: Efficiently Share Telemedicine Data with Federated Distillation Learning,Machine Learning for Cyber Security,,,,10.1007/978-3-031-20096-0_37,Ning LiNansen WangWei OuWenbao Han,2023,https://link.springer.com/chapter/10.1007/978-3-031-20096-0_37,Conference paper
Untelegraphable Encryption and its Applications,Theory of Cryptography,,,,10.1007/978-3-032-12296-4_1,Jeffrey ChampionFuyuki KitagawaRyo NishimakiTakashi Yamakawa,2026,https://link.springer.com/chapter/10.1007/978-3-032-12296-4_1,Conference paper
Isogeny Problems with&#xa0;Level Structure,Advances in Cryptology – EUROCRYPT 2024,,,,10.1007/978-3-031-58754-2_7,Luca De FeoTako Boris FouotsaLorenz Panny,2024,https://link.springer.com/chapter/10.1007/978-3-031-58754-2_7,Conference paper
Improved Cryptanalysis of&#xa0;SNOVA by&#xa0;Solving Multi-homogeneous Systems via&#xa0;Matrix Transformations,Advances in Cryptology – ASIACRYPT 2025,,,,10.1007/978-981-95-5113-2_13,Hiroki FurueYasuhiko IkematsuShuhei NakamuraRika Akiyama,2026,https://link.springer.com/chapter/10.1007/978-981-95-5113-2_13,Conference paper
Post-Quantum Security of&#xa0;Keyed Sponge-Based Constructions Through a&#xa0;Modular Approach,Advances in Cryptology – ASIACRYPT 2025,,,,10.1007/978-981-95-5018-0_14,Akinori Hosoyamada,2026,https://link.springer.com/chapter/10.1007/978-981-95-5018-0_14,Conference paper
Searching B-Smooth Numbers Using Quantum Annealing: Applications to&#xa0;Factorization and&#xa0;Discrete Logarithm Problem,Computational Science – ICCS 2023,,,,10.1007/978-3-031-36030-5_1,Olgierd ŻołnierczykMichał Wroński,2023,https://link.springer.com/chapter/10.1007/978-3-031-36030-5_1,Conference paper
Constructing Quantum Implementations with&#xa0;the&#xa0;Minimal T-depth or&#xa0;Minimal Width and&#xa0;Their Applications,Advances in Cryptology – EUROCRYPT 2025,,,,10.1007/978-3-031-91107-1_6,Zhenyu HuangFuxin ZhangDongdai Lin,2025,https://link.springer.com/chapter/10.1007/978-3-031-91107-1_6,Conference paper
An Hybrid NSGA-II Algorithm for&#xa0;the&#xa0;Bi-objective Mobile Mammography Unit Routing Problem,Artificial Intelligence and Soft Computing,,,,10.1007/978-3-031-42505-9_29,Thiago Giachetto de AraujoPuca Huachi Vaz PennaMarcone Jamilson Freitas Souza,2023,https://link.springer.com/chapter/10.1007/978-3-031-42505-9_29,Conference paper
Spilling-Cascade: An&#xa0;Optimal PKE Combiner for&#xa0;KEM Hybridization,Applied Cryptography and Network Security,,,,10.1007/978-3-031-95761-1_16,Céline ChevalierGuirec LebrunAnge Martinelli,2025,https://link.springer.com/chapter/10.1007/978-3-031-95761-1_16,Conference paper
Quantum Key Leasing for&#xa0;PKE and&#xa0;FHE with&#xa0;a&#xa0;Classical Lessor,Advances in Cryptology – EUROCRYPT 2025,,,,10.1007/978-3-031-91131-6_9,Orestis ChardouvelisVipul GoyalAayush JainJiahui Liu,2025,https://link.springer.com/chapter/10.1007/978-3-031-91131-6_9,Conference paper
An Improved Algorithm for&#xa0;Code Equivalence,Post-Quantum Cryptography,,,,10.1007/978-3-031-86599-2_3,Julian Nowakowski,2025,https://link.springer.com/chapter/10.1007/978-3-031-86599-2_3,Conference paper
Recursion Enabled: Improved Cryptanalysis of&#xa0;the&#xa0;Permuted Kernel Problem,Post-Quantum Cryptography,,,,10.1007/978-3-032-22698-3_7,Alessandro BudroniMarco DefranceschiFederico Pintore,2026,https://link.springer.com/chapter/10.1007/978-3-032-22698-3_7,Conference paper
Solving the&#xa0;Hidden Number Problem for&#xa0;CSIDH and&#xa0;CSURF via&#xa0;Automated Coppersmith,Advances in Cryptology – ASIACRYPT 2023,,,,10.1007/978-981-99-8730-6_2,Jonas MeersJulian Nowakowski,2023,https://link.springer.com/chapter/10.1007/978-981-99-8730-6_2,Conference paper
"Lattice-Based, More General Anti-leakage Model and&#xa0;Its Application in&#xa0;Decentralization",Information Security and Privacy,,,,10.1007/978-981-97-5028-3_3,Xiaokang DaiJingwei ChenWenyuan WuYong Feng,2024,https://link.springer.com/chapter/10.1007/978-981-97-5028-3_3,Conference paper
Black-Hole Radiation Decoding Is Quantum Cryptography,Advances in Cryptology – CRYPTO 2023,,,,10.1007/978-3-031-38554-4_2,Zvika Brakerski,2023,https://link.springer.com/chapter/10.1007/978-3-031-38554-4_2,Conference paper
Public-Key Encryption with&#xa0;Quantum Keys,Theory of Cryptography,,,,10.1007/978-3-031-48624-1_8,Khashayar BarootiAlex B. GriloLoïs Huguenin-DumittanGiulio MalavoltaOr SattathQuoc-Huy VuMichael Walter,2023,https://link.springer.com/chapter/10.1007/978-3-031-48624-1_8,Conference paper
On Quantum Secure Compressing Pseudorandom Functions,Advances in Cryptology – ASIACRYPT 2023,,,,10.1007/978-981-99-8727-6_2,Ritam BhaumikBenoît CogliatiJordan EthanAshwin Jha,2023,https://link.springer.com/chapter/10.1007/978-981-99-8727-6_2,Conference paper
$$\mathsf {CSI\text {-}Otter}$$ : Isogeny-Based (Partially) Blind Signatures from&#xa0;the&#xa0;Class Group Action with&#xa0;a&#xa0;Twist,Advances in Cryptology – CRYPTO 2023,,,,10.1007/978-3-031-38548-3_24,Shuichi KatsumataYi-Fu LaiJason T. LeGrowLing Qin,2023,https://link.springer.com/chapter/10.1007/978-3-031-38548-3_24,Conference paper
Tighter Security for&#xa0;Generic Authenticated Key Exchange in&#xa0;the&#xa0;QROM,Advances in Cryptology – ASIACRYPT 2023,,,,10.1007/978-981-99-8730-6_13,Jiaxin PanBenedikt WagnerRunzhi Zeng,2023,https://link.springer.com/chapter/10.1007/978-981-99-8730-6_13,Conference paper
Fast Equivalence Checking of&#xa0;Quantum Circuits of&#xa0;Clifford Gates,Automated Technology for Verification and Analysis,,,,10.1007/978-3-031-45332-8_10,Dimitrios ThanosTim CoopmansAlfons Laarman,2023,https://link.springer.com/chapter/10.1007/978-3-031-45332-8_10,Conference paper
Pauli Manipulation Detection Codes and&#xa0;Applications to&#xa0;Quantum Communication over&#xa0;Adversarial Channels,Advances in Cryptology – EUROCRYPT 2024,,,,10.1007/978-3-031-58734-4_14,Thiago Bergamaschi,2024,https://link.springer.com/chapter/10.1007/978-3-031-58734-4_14,Conference paper
Key-Homomorphic Computations for&#xa0;RAM: Fully Succinct Randomised Encodings and&#xa0;More,Advances in Cryptology – CRYPTO 2025,,,,10.1007/978-3-032-01881-6_8,Damiano AbramGiulio MalavoltaLawrence Roy,2025,https://link.springer.com/chapter/10.1007/978-3-032-01881-6_8,Conference paper
Post-quantum Hybrid KEMTLS Performance in&#xa0;Simulated and&#xa0;Real Network Environments,Progress in Cryptology – LATINCRYPT 2023,,,,10.1007/978-3-031-44469-2_15,Alexandre Augusto GironJoão Pedro Adami do NascimentoRicardo CustódioLucas Pandolfo PerinVíctor Mateu,2023,https://link.springer.com/chapter/10.1007/978-3-031-44469-2_15,Conference paper
Combining Incomplete Search and&#xa0;Clause Generation: An Application to&#xa0;the&#xa0;Orienteering Problems with&#xa0;Time Windows,"Integration of Constraint Programming, Artificial Intelligence, and Operations Research",,,,10.1007/978-3-031-33271-5_32,Trong-Hieu TranCédric PraletHélène Fargier,2023,https://link.springer.com/chapter/10.1007/978-3-031-33271-5_32,Conference paper
Evolutionary Strategies for&#xa0;the&#xa0;Design of&#xa0;Binary Linear Codes,Evolutionary Computation in Combinatorial Optimization,,,,10.1007/978-3-031-30035-6_8,Claude CarletLuca MariotLuca ManzoniStjepan Picek,2023,https://link.springer.com/chapter/10.1007/978-3-031-30035-6_8,Conference paper
Crew Rostering Problem with Fatigue Balance,Advanced Computing,,,,10.1007/978-3-031-35641-4_4,Hao GuoBin DengWeidong LiJunfeng HuangJingfeng LiKaiyi Tang,2023,https://link.springer.com/chapter/10.1007/978-3-031-35641-4_4,Conference paper
Improving Generic Attacks Using Exceptional Functions,Advances in Cryptology – CRYPTO 2024,,,,10.1007/978-3-031-68385-5_4,Xavier BonnetainRachelle Heim BoissierGaëtan LeurentAndré Schrottenloher,2024,https://link.springer.com/chapter/10.1007/978-3-031-68385-5_4,Conference paper
"Breaking the&#xa0;Quadratic Barrier: Quantum Cryptanalysis of&#xa0;Milenage, Telecommunications’ Cryptographic Backbone",Post-Quantum Cryptography,,,,10.1007/978-3-031-40003-2_18,Vincent Quentin UlitzschJean-Pierre Seifert,2023,https://link.springer.com/chapter/10.1007/978-3-031-40003-2_18,Conference paper
HIT: Learning a&#xa0;Hierarchical Tree-Based Model with&#xa0;Variable-Length Layers for&#xa0;Recommendation Systems,Database Systems for Advanced Applications,,,,10.1007/978-3-031-30672-3_2,Anran XuShuo YangShuai LiZhenzhe ZhengLingLing YaoFan WuGuihai ChenJie Jiang,2023,https://link.springer.com/chapter/10.1007/978-3-031-30672-3_2,Conference paper
Privately Puncturing PRFs from&#xa0;Lattices: Adaptive Security and&#xa0;Collusion Resistant Pseudorandomness,Advances in Cryptology – EUROCRYPT 2023,,,,10.1007/978-3-031-30620-4_6,Rupeng Yang,2023,https://link.springer.com/chapter/10.1007/978-3-031-30620-4_6,Conference paper
"One-Out-of-Many Unclonable Cryptography: Definitions, Constructions, and&#xa0;More",Theory of Cryptography,,,,10.1007/978-3-031-48624-1_10,Fuyuki KitagawaRyo Nishimaki,2023,https://link.springer.com/chapter/10.1007/978-3-031-48624-1_10,Conference paper
Stationary Syndrome Decoding for&#xa0;Improved PCGs,Advances in Cryptology – CRYPTO 2025,,,,10.1007/978-3-032-01855-7_10,Vladimir KolesnikovStanislav PecenySrinivasan RaghuramanPeter Rindal,2025,https://link.springer.com/chapter/10.1007/978-3-032-01855-7_10,Conference paper
SDitH in the QROM,Advances in Cryptology – ASIACRYPT 2023,,,,10.1007/978-981-99-8739-9_11,Carlos Aguilar-MelchorAndreas HülsingDavid JosephChristian MajenzEyal RonenDongze Yue,2023,https://link.springer.com/chapter/10.1007/978-981-99-8739-9_11,Conference paper
